feature_id	lipidName	LipidIon	Class	CalcMz	logFC	AveExpr	t	P.Value	adj.P.Val	B	sig_FDR_0.05	sig_FDR_0.05_logFC1
Cer(d18:1_26:1)-H | Cer(d18:1_26:1)-H | 674.6457	Cer(d18:1_26:1)-H	Cer(d18:1_26:1)-H	Cer	674.6456675299999	-0.22280412549280948	22.688667370944845	-0.9011518910439533	0.39382613953029455	0.7694107567155137	-4.7366779088423865	FALSE	FALSE
Cer(d18:1_26:2) | Cer(d18:1_26:2)+HCOO | 718.6355	Cer(d18:1_26:2)	Cer(d18:1_26:2)+HCOO	Cer	718.6354975	0.1523059653567925	23.34205243679688	0.946192121116858	0.3581219395305759	0.7572854233034423	-4.850443401807172	FALSE	FALSE
Cer(d18:1_26:2)-H | Cer(d18:1_26:2)-H | 672.6300	Cer(d18:1_26:2)-H	Cer(d18:1_26:2)-H	Cer	672.6300175299999	-0.016185413681182693	20.902963328100796	-0.04568789070493374	0.9646788481296088	0.991584028053	-4.953819781082075	FALSE	FALSE
Cer(d18:2_16:0) | Cer(d18:2_16:0)+HCOO | 580.4946	Cer(d18:2_16:0)	Cer(d18:2_16:0)+HCOO	Cer	580.4946475	-0.24747002547221753	23.02459486590781	-1.2545754781463379	0.24504304826562395	0.7074449923657309	-4.558288557225826	FALSE	FALSE
Cer(d18:2_16:0) | Cer(d18:2_16:0)-H | 534.4892	Cer(d18:2_16:0)	Cer(d18:2_16:0)-H	Cer	534.4891675	0.3562817442641823	20.59880436894473	1.2554143412625483	0.24475406470106517	0.7074449923657309	-4.557825756828724	FALSE	FALSE
Cer(d18:2_16:0)-H | Cer(d18:2_16:0)-H | 534.4892	Cer(d18:2_16:0)-H	Cer(d18:2_16:0)-H	Cer	534.4891675299999	0.05495157285517339	20.706425898385387	0.08354055995154593	0.9354742275534023	0.985057667176374	-4.952410621955173	FALSE	FALSE
Cer(d18:2_24:0) | Cer(d18:2_24:0)-H | 646.6144	Cer(d18:2_24:0)	Cer(d18:2_24:0)-H	Cer	646.6143675	0.014050175006699242	21.258918905276282	0.033147474099082	0.97436905228372	0.9920764470256007	-4.954104735724995	FALSE	FALSE
Cer(d18:2_26:0+O) | Cer(d18:2_26:0+O)+H | 692.6551	Cer(d18:2_26:0+O)	Cer(d18:2_26:0+O)+H	Cer	692.6551355	-0.10415615385256738	23.04813036235879	-0.41251947228281605	0.6907916444350689	0.9103633390454419	-4.906121403695142	FALSE	FALSE
Cer(d20:0_24:0) | Cer(d20:0_24:0)+H | 680.6915	Cer(d20:0_24:0)	Cer(d20:0_24:0)+H	Cer	680.6915205	-0.12465485961855823	23.327936767269296	-0.4979151092545503	0.6319402137894888	0.8867248202908424	-4.884550776389936	FALSE	FALSE
Cer(d20:0_25:0) | Cer(d20:0_25:0)+H | 694.7072	Cer(d20:0_25:0)	Cer(d20:0_25:0)+H	Cer	694.7071705	-0.0928180417104474	22.51704632721671	-0.31497290198249805	0.7608405543569319	0.9345203129367822	-4.926079379260613	FALSE	FALSE
Cer(d20:0_26:0) | Cer(d20:0_26:0)+H | 708.7228	Cer(d20:0_26:0)	Cer(d20:0_26:0)+H	Cer	708.7228205	-0.2020104142704438	23.347817973270633	-0.7293941038182847	0.4865634191329161	0.8128711921603868	-4.808247667141873	FALSE	FALSE
Cer(d20:2_26:0) | Cer(d20:2_26:0)+H | 704.6915	Cer(d20:2_26:0)	Cer(d20:2_26:0)+H	Cer	704.6915205	0.19359458961627904	23.513459573429866	0.5396799332701832	0.6041095612625622	0.8733761031230736	-4.8726590996528785	FALSE	FALSE
Cer(d20:2_26:0+O) | Cer(d20:2_26:0+O)+H | 720.6864	Cer(d20:2_26:0+O)	Cer(d20:2_26:0+O)+H	Cer	720.6864355	-0.2744685083854092	22.948417768992055	-1.1007075657829044	0.30303610877804493	0.7289990750018759	-4.640340265801411	FALSE	FALSE
Cer(d22:0_18:0) | Cer(d22:0_18:0)+H | 624.6289	Cer(d22:0_18:0)	Cer(d22:0_18:0)+H	Cer	624.6289205	-0.7202623216789691	24.629522917850917	-1.5038744027099142	0.17102176283312165	0.6800287799011466	-4.414983376691517	FALSE	FALSE
Cer(d24:0_23:0+O) | Cer(d24:0_23:0+O)+H | 738.7334	Cer(d24:0_23:0+O)	Cer(d24:0_23:0+O)+H	Cer	738.7333855	-0.403332587898653	23.51146300664829	-1.631666633984762	0.14139293035666872	0.6706210851716231	-4.338146475810162	FALSE	FALSE
Cer(d24:0_24:0) | Cer(d24:0_24:0)+H | 736.7541	Cer(d24:0_24:0)	Cer(d24:0_24:0)+H	Cer	736.7541205	-0.3814431095258854	22.90993134162472	-1.4156151920040267	0.19461707294286473	0.6850404571681388	-4.466897945720429	FALSE	FALSE
Cer(d24:0_24:0+O) | Cer(d24:0_24:0+O)+H | 752.7490	Cer(d24:0_24:0+O)	Cer(d24:0_24:0+O)+H	Cer	752.7490355	-0.3602064255086044	24.082006718179986	-1.5554123096959502	0.15845593072735484	0.6735787890620824	-4.384201495665567	FALSE	FALSE
Cer(d24:0_25:0) | Cer(d24:0_25:0)+H | 750.7698	Cer(d24:0_25:0)	Cer(d24:0_25:0)+H	Cer	750.7697705	-0.19266227669983557	21.662067074121975	-0.5668407267110845	0.586369451704374	0.8677248745271432	-4.864466368705128	FALSE	FALSE
Cer(d32:0) | Cer(d32:0)+H | 512.5037	Cer(d32:0)	Cer(d32:0)+H	Cer	512.5037204700001	0.1758950781664146	24.780956434566594	0.22410446103263254	0.8245728292259491	0.9546504468416869	-5.287403616550269	FALSE	FALSE
Cer(d32:1) | Cer(d32:1)+H-H2O | 492.4775	Cer(d32:1)	Cer(d32:1)+H-H2O	Cer	492.4775055	-0.04505383409572031	23.40510497726259	-0.23989224251821156	0.816445987564868	0.9537793878229749	-4.937917576113394	FALSE	FALSE
Cer(d33:0) | Cer(d33:0)+H | 526.5194	Cer(d33:0)	Cer(d33:0)+H	Cer	526.5193705	-0.07911386567435383	24.810006290704447	-0.3567634474627854	0.7259302970490672	0.9219048492039237	-5.115737968667224	FALSE	FALSE
Cer(d33:1) | Cer(d33:1)+H | 524.5037	Cer(d33:1)	Cer(d33:1)+H	Cer	524.5037204700001	0.549837098689769	22.858304555813838	1.6839546268493688	0.13068391601238455	0.6706210851716231	-4.306280309369749	FALSE	FALSE
Cer(d34:0) | Cer(d34:0)+HCOO | 584.5259	Cer(d34:0)	Cer(d34:0)+HCOO	Cer	584.5259475299999	-0.5751633665694718	22.336049178205364	-2.444012494887763	0.026487865228197606	0.6589799408539474	-3.4304402629760316	FALSE	FALSE
Cer(d34:1) | Cer(d34:1)+H-H2O | 520.5088	Cer(d34:1)	Cer(d34:1)+H-H2O	Cer	520.5088055	1.2694297581912943	26.00113035036709	3.0501226072643353	0.01581723217773882	0.6589799408539474	-3.503630475134367	FALSE	FALSE
Cer(d34:2) | Cer(d34:2)+H-H2O | 518.4932	Cer(d34:2)	Cer(d34:2)+H-H2O	Cer	518.4931555	-0.039479970992963985	22.426870104861425	-0.15101823851422275	0.8836997339144954	0.9708480026046806	-4.947859883870325	FALSE	FALSE
Cer(d34:2) | Cer(d34:2)+HCOO | 580.4946	Cer(d34:2)	Cer(d34:2)+HCOO	Cer	580.4946475	0.4848885241681942	22.313774151098105	2.3297162128703173	0.04818161259276967	0.6589799408539474	-3.909663995372316	FALSE	FALSE
Cer(d35:1) | Cer(d35:1)+HCOO | 596.5259	Cer(d35:1)	Cer(d35:1)+HCOO	Cer	596.5259475	-0.07320009307274054	21.598645117877282	-0.1219654995817126	0.9059342782652983	0.977407043557766	-4.950138522271104	FALSE	FALSE
Cer(d36:0) | Cer(d36:0)+H | 568.5663	Cer(d36:0)	Cer(d36:0)+H	Cer	568.5663205	-0.48203238056447417	24.252851345218097	-0.783820024762165	0.44459476302033274	0.7928183384919648	-4.9455843809647755	FALSE	FALSE
Cer(d36:1) | Cer(d36:1)+H-H2O | 548.5401	Cer(d36:1)	Cer(d36:1)+H-H2O	Cer	548.5401055	0.7159395243930173	23.02431442364982	1.4285077112700917	0.19100043873457617	0.6850404571681388	-4.459384770832283	FALSE	FALSE
Cer(d38:0) | Cer(d38:0)+H | 596.5976	Cer(d38:0)	Cer(d38:0)+H	Cer	596.5976205	-1.2777429640474474	25.21961495969637	-1.7325728550552282	0.12140490078677278	0.6706210851716231	-4.276487527467902	FALSE	FALSE
Cer(d38:1) | Cer(d38:1)+H-H2O | 576.5714	Cer(d38:1)	Cer(d38:1)+H-H2O	Cer	576.5714055	0.5029652463400537	22.899877640428517	1.3912233760499226	0.1832012361839742	0.680298671437063	-4.515740313078351	FALSE	FALSE
Cer(d40:1) | Cer(d40:1)+H-H2O | 604.6027	Cer(d40:1)	Cer(d40:1)+H-H2O	Cer	604.6027055	0.6120100584335016	27.209845699518795	1.1778514008567111	0.2560784508533559	0.712358257683081	-4.688773998635188	FALSE	FALSE
Cer(d40:2) | Cer(d40:2)+H-H2O | 602.5871	Cer(d40:2)	Cer(d40:2)+H-H2O	Cer	602.5870555	-0.012610027917323666	23.828463750461072	-0.08283928359101485	0.9350068383266672	0.985057667176374	-5.158855637354004	FALSE	FALSE
Cer(d40:3) | Cer(d40:3)+H-H2O | 600.5714	Cer(d40:3)	Cer(d40:3)+H-H2O	Cer	600.5714055	1.0264006677990132	21.528713334485385	3.2294434903853357	0.012066313087619124	0.6589799408539474	-3.412768091314214	FALSE	FALSE
Cer(d41:1) | Cer(d41:1)+H-H2O | 618.6184	Cer(d41:1)	Cer(d41:1)+H-H2O	Cer	618.6183555	1.1885842378335068	25.04207239261436	1.3363510565608105	0.20012932059369465	0.6850404571681388	-4.562271490180093	FALSE	FALSE
Cer(d41:2) | Cer(d41:2)+H-H2O | 616.6027	Cer(d41:2)	Cer(d41:2)+H-H2O	Cer	616.6027055	0.2888851164876429	24.012895060464558	0.9003359418021166	0.38129303533981374	0.7638677279412739	-4.8788989672043375	FALSE	FALSE
Cer(d42:1) | Cer(d42:1)+H-H2O | 632.6340	Cer(d42:1)	Cer(d42:1)+H-H2O	Cer	632.6340055	0.6196160059306282	28.928760278667017	1.1421795631490739	0.27018425996538337	0.7182479064262867	-4.715534327932024	FALSE	FALSE
Cer(d42:2) | Cer(d42:2)+H-H2O | 630.6184	Cer(d42:2)	Cer(d42:2)+H-H2O	Cer	630.6183555	0.13763230397619458	30.335486827461434	1.2022045294180315	0.24677503633925255	0.7074449923657309	-4.670133536433229	FALSE	FALSE
Cer(d42:3) | Cer(d42:3)+H-H2O | 628.6027	Cer(d42:3)	Cer(d42:3)+H-H2O	Cer	628.6027055	0.10616298954553594	28.745639558387204	0.8639144504996662	0.40040080967190783	0.7708336647805518	-4.900620717348651	FALSE	FALSE
Cer(d42:4) | Cer(d42:4)+H | 644.5976	Cer(d42:4)	Cer(d42:4)+H	Cer	644.5976205	0.33980965296047844	25.889701478536303	2.0034605604373077	0.08008406612586644	0.6589799408539474	-4.109150867654235	FALSE	FALSE
Cer(d42:4) | Cer(d42:4)+HCOO | 688.5885	Cer(d42:4)	Cer(d42:4)+HCOO	Cer	688.5885475	0.35216669370279124	22.170940458068547	1.226861067604786	0.2547522568395506	0.7119922395140547	-4.573490869292769	FALSE	FALSE
Cer(d43:1) | Cer(d43:1)+H-H2O | 646.6497	Cer(d43:1)	Cer(d43:1)+H-H2O	Cer	646.6496555	3.574995294528541	22.900349830749246	1.2246371822347037	0.23843688100620974	0.7074449923657309	-4.65270102628021	FALSE	FALSE
Cer(d43:2) | Cer(d43:2)+H-H2O | 644.6340	Cer(d43:2)	Cer(d43:2)+H-H2O	Cer	644.6340055	0.3038650311142989	24.614262884523768	1.5613431963072988	0.13800219510528824	0.6706210851716231	-4.363331091203321	FALSE	FALSE
Cer(d43:3) | Cer(d43:3)+H-H2O | 642.6184	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	0.0937468040293847	21.945854637015717	0.45301681455739523	0.6566193674349479	0.8950146209061839	-5.088055303404519	FALSE	FALSE
Cer(d43:5) | Cer(d43:5)+H | 656.5976	Cer(d43:5)	Cer(d43:5)+H	Cer	656.5976205	0.12519039683477928	23.834228425925435	0.7247690820589859	0.4892454388082935	0.8139296065031206	-4.810009811441033	FALSE	FALSE
Cer(d44:0+O) | Cer(d44:0+O)+HCOO | 740.6774	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	-0.27956396950777207	21.62251117224412	-1.038172869367672	0.32954594437272833	0.745313710387444	-4.671878547023894	FALSE	FALSE
Cer(d44:1) | Cer(d44:1)+H-H2O | 660.6653	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	-0.031229008418160616	24.479131053485602	-0.1561705661704184	0.8797673851610484	0.9695598033728381	-4.947405547910483	FALSE	FALSE
Cer(d44:1+O) | Cer(d44:1+O)+H-H2O | 676.6602	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	0.10821435613056697	23.819941477479436	0.2635985549589981	0.798751569014094	0.9487911014098657	-4.934516508429106	FALSE	FALSE
Cer(d44:2) | Cer(d44:2)+H-H2O | 658.6497	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	0.6730399300935909	20.975738442704085	0.1673584070404871	0.8691849727213055	0.969194094933392	-5.151252768392092	FALSE	FALSE
Cer(d44:3) | Cer(d44:3)+H-H2O | 656.6340	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	0.20326325413265603	24.639223037774958	1.2555844999832901	0.2272937123837936	0.7010356524503127	-4.628246033470559	FALSE	FALSE
Cer(d45:0+O) | Cer(d45:0+O)+HCOO | 754.6930	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	-0.30070629723307146	21.01164439461894	-1.0975907750412979	0.3043162139320458	0.7300597500926026	-4.641938871667978	FALSE	FALSE
Cer(d46:1) | Cer(d46:1)+H-H2O | 688.6966	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	-0.18847758512388074	22.42282807614891	-0.6720255630892051	0.5204983074702577	0.8266941805523613	-4.829450174942488	FALSE	FALSE
Cer(d47:0+O) | Cer(d47:0+O)+HCOO | 782.7243	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	-0.18311059494514934	21.258812044507184	-0.6910497487241396	0.509085093637941	0.8233777905243224	-4.8225785225462365	FALSE	FALSE
Cer(d48:1+O) | Cer(d48:1+O)+HCOO | 794.7243	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	-0.23571879981674376	20.71283391574588	-0.9843645592013244	0.3537654248029905	0.7527188511337646	-4.698065266724449	FALSE	FALSE
Cer(m17:0_17:0 | Cer(m17:0_17:0+O)+H | 540.5350	Cer(m17:0_17:0	Cer(m17:0_17:0+O)+H	Cer	540.5350204700001	0.1274761317514124	23.69972442973818	0.4502115064536206	0.6645073579939713	0.9007386944330958	-4.897062243733974	FALSE	FALSE
Cer(m17:1_17:1) | Cer(m17:1_17:1)+H | 520.5088	Cer(m17:1_17:1)	Cer(m17:1_17:1)+H	Cer	520.5088054700001	0.1046789336255953	26.914697525232274	0.3295563972176462	0.7501977925652645	0.9317154575456624	-4.923420915674824	FALSE	FALSE
Cer(m18:0_16:0) | Cer(m18:0_16:0)+H | 524.5401	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401054700001	0.12193591395273765	26.35849826762872	0.7644734133445112	0.45203658926386436	0.7960967227027961	-5.079550489189667	FALSE	FALSE
Cer(m18:0_20:0) | Cer(m18:0_20:0)+H | 580.6027	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	-3.130252789822941e-4	23.551300191227455	-0.0018220215560076707	0.9985908509715979	0.9996912644839877	-4.954420536755571	FALSE	FALSE
Cer(m18:0_22:0) | Cer(m18:0_22:0)+H | 608.6340	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	0.4152453084691662	26.092778765014966	1.098486108022924	0.2828904397256077	0.7236568198686472	-4.8444142410550155	FALSE	FALSE
Cer(m18:0_23:0) | Cer(m18:0_23:0)+H | 622.6497	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496554700001	0.2743458706738572	24.32469246822861	0.7956050527049967	0.434060365628005	0.786629768932949	-5.060931975047835	FALSE	FALSE
Cer(m18:0_24:0) | Cer(m18:0_24:0)+H | 636.6653	Cer(m18:0_24:0)	Cer(m18:0_24:0)+H	Cer	636.6653055	0.21907862691314695	26.951017403466114	0.5078485852795919	0.616195274540996	0.8806910126160932	-5.205918007620021	FALSE	FALSE
Cer(m18:0_24:1) | Cer(m18:0_24:1)+H | 634.6497	Cer(m18:0_24:1)	Cer(m18:0_24:1)+H	Cer	634.6496554700001	0.20319147154386194	28.507612514954683	1.4615027241519942	0.15684799193788188	0.6735787890620824	-4.506436427610321	FALSE	FALSE
Cer(m18:0_24:2) | Cer(m18:0_24:2)+H | 632.6340	Cer(m18:0_24:2)	Cer(m18:0_24:2)+H	Cer	632.6340055	2.815303845043577e-4	27.987545213533576	0.001395620655195806	0.9989037086149637	0.9996912644839877	-5.161325033886207	FALSE	FALSE
Cer(m18:1_24:2) | Cer(m18:1_24:2)+H | 630.6184	Cer(m18:1_24:2)	Cer(m18:1_24:2)+H	Cer	630.6183554700001	0.11167233371791613	26.93587326581156	0.6695118363430363	0.5220181125940886	0.8283246128894749	-4.830346127602715	FALSE	FALSE
Cer(m21:0_26:0) | Cer(m21:0_26:0)+HCOO | 750.7345	Cer(m21:0_26:0)	Cer(m21:0_26:0)+HCOO	Cer	750.7344825	-0.4070782529772652	20.43767749446038	-1.340314198972359	0.21695764106654722	0.6916245088451011	-4.51023339362354	FALSE	FALSE
Cer(m34:0) | Cer(m34:0)+H | 524.5401	Cer(m34:0)	Cer(m34:0)+H	Cer	524.5401055	-2.39624837911658	20.605834518145116	-2.4645115190721367	0.03904182120583909	0.6589799408539474	-3.8293583059337997	FALSE	FALSE
Cer(m34:0+O) | Cer(m34:0+O)+HCOO | 584.5259	Cer(m34:0+O)	Cer(m34:0+O)+HCOO	Cer	584.5259475	-0.09206030809213714	22.39573594563217	-0.5515933233756148	0.5962927743274817	0.871480004974918	-4.86910963808935	FALSE	FALSE
Cer(m36:1) | Cer(m36:1)+H-H2O | 532.5452	Cer(m36:1)	Cer(m36:1)+H-H2O	Cer	532.5451905	-0.35280791899786657	24.893898551762923	-1.3963110913978518	0.20014443728242476	0.6850404571681388	-4.47809849922941	FALSE	FALSE
Cer(m41:1) | Cer(m41:1)+H-H2O | 602.6234	Cer(m41:1)	Cer(m41:1)+H-H2O	Cer	602.6234405	0.7770058361779023	21.926048676449355	1.2086782868320052	0.24434607270542524	0.7074449923657309	-4.66512837902734	FALSE	FALSE
Cer(m41:2) | Cer(m41:2)+H-H2O | 600.6078	Cer(m41:2)	Cer(m41:2)+H-H2O	Cer	600.6077905	0.2327038973545415	23.738813680124398	1.059973741129887	0.3048960070425566	0.7300597500926026	-4.774672301034912	FALSE	FALSE
Cer(t17:0_26:0) | Cer(t17:0_26:0)+H | 682.6708	Cer(t17:0_26:0)	Cer(t17:0_26:0)+H	Cer	682.6707855	-0.7825030526993506	22.243550431449545	-1.4893093304910965	0.17473127464419433	0.6800287799011466	-4.423624368276665	FALSE	FALSE
Cer(t18:0_16:0) | Cer(t18:0_16:0)+H-H2O | 538.5194	Cer(t18:0_16:0)	Cer(t18:0_16:0)+H-H2O	Cer	538.5193705	0.1987199300760807	27.112526113486958	0.7767450245309795	0.44864071455573185	0.794030782109031	-4.949367591157819	FALSE	FALSE
Cer(t18:0_17:0) | Cer(t18:0_17:0)+H-H2O | 552.5350	Cer(t18:0_17:0)	Cer(t18:0_17:0)+H-H2O	Cer	552.5350205	0.07072228180303501	23.427469420844485	0.0903970464153855	0.9301939404844907	0.9846553719895784	-4.952067257764045	FALSE	FALSE
Cer(t18:0_18:0+O) | Cer(t18:0_18:0+O)+H | 600.5562	Cer(t18:0_18:0+O)	Cer(t18:0_18:0+O)+H	Cer	600.5561505	0.15856621866200893	21.561689169959223	0.8805267759271516	0.3916083570037987	0.7694107567155137	-4.8908106554311015	FALSE	FALSE
Cer(t18:0_22:0) | Cer(t18:0_22:0)+H-H2O | 622.6133	Cer(t18:0_22:0)	Cer(t18:0_22:0)+H-H2O	Cer	622.6132705	0.11262231174222911	26.212663534732158	0.662572514285388	0.5262277863281081	0.8294600510702357	-4.832804795383616	FALSE	FALSE
Cer(t18:0_22:1) | Cer(t18:0_22:1)+H-H2O | 620.5976	Cer(t18:0_22:1)	Cer(t18:0_22:1)+H-H2O	Cer	620.5976205	-0.14413615270033708	22.73925485133035	-0.9195575704255063	0.38469098918698774	0.764910228314726	-4.728343815310895	FALSE	FALSE
Cer(t18:0_24:0) | Cer(t18:0_24:0)+H-H2O | 650.6446	Cer(t18:0_24:0)	Cer(t18:0_24:0)+H-H2O	Cer	650.6445705	0.6592652107294761	27.609573792234983	1.1985538215678297	0.24815293798470925	0.7074449923657309	-4.672946846605576	FALSE	FALSE
Cer(t18:0_24:0+O) | Cer(t18:0_24:0+O)+H | 684.6501	Cer(t18:0_24:0+O)	Cer(t18:0_24:0+O)+H	Cer	684.6500505	-0.5723732789795852	22.438505657468255	-1.8466144614513627	0.10200349040640287	0.6684551759441699	-4.206184532251685	FALSE	FALSE
Cer(t18:0_24:1) | Cer(t18:0_24:1)+H-H2O | 648.6289	Cer(t18:0_24:1)	Cer(t18:0_24:1)+H-H2O	Cer	648.6289205	0.041302757917403066	26.750592545489557	0.03471174468395207	0.9727389517910241	0.9920764470256007	-5.16089192886176	FALSE	FALSE
Cer(t18:0_24:2) | Cer(t18:0_24:2)+H-H2O | 646.6133	Cer(t18:0_24:2)	Cer(t18:0_24:2)+H-H2O	Cer	646.6132705	0.1383697424602315	27.33068062812081	0.7767274423956152	0.4596658968569265	0.8008198172384954	-4.789696742565908	FALSE	FALSE
Cer(t18:0_25:0) | Cer(t18:0_25:0)+H-H2O | 664.6602	Cer(t18:0_25:0)	Cer(t18:0_25:0)+H-H2O	Cer	664.6602205	0.05310328916655239	24.116916053361216	0.31790848602467675	0.7586937719652886	0.933965705037644	-4.92555355034333	FALSE	FALSE
Cer(t18:0_26:0) | Cer(t18:0_26:0)+H | 696.6864	Cer(t18:0_26:0)	Cer(t18:0_26:0)+H	Cer	696.6864355	-0.18863811012649645	23.73839274277526	-0.7255057925253142	0.4888175881397917	0.8139296065031206	-4.809729733932612	FALSE	FALSE
Cer(t18:0_26:0+O) | Cer(t18:0_26:0+O)+H | 712.6814	Cer(t18:0_26:0+O)	Cer(t18:0_26:0+O)+H	Cer	712.6813505	-0.3768468119421224	22.923109133815533	-1.3814710391363862	0.20448623862787677	0.6850404571681388	-4.4866675261801	FALSE	FALSE
Cer(t18:0_26:1) | Cer(t18:0_26:1)+H-H2O | 676.6602	Cer(t18:0_26:1)	Cer(t18:0_26:1)+H-H2O	Cer	676.6602205	0.10609896157985253	23.81888378020408	0.25845728724815625	0.8025789271217159	0.9495524378452459	-4.935280653476209	FALSE	FALSE
Cer(t18:0_26:2) | Cer(t18:0_26:2)+H-H2O | 674.6446	Cer(t18:0_26:2)	Cer(t18:0_26:2)+H-H2O	Cer	674.6445705	0.40107450453395493	23.329676729774764	1.5110250646440853	0.15027868660932567	0.6735787890620824	-4.409636510526614	FALSE	FALSE
Cer(t18:1_24:0+O) | Cer(t18:1_24:0+O)-H | 680.6198	Cer(t18:1_24:0+O)	Cer(t18:1_24:0+O)-H	Cer	680.6198475	-0.17650007328445877	21.52550665543906	-0.5203225556347633	0.6169270096765418	0.8806910126160932	-4.878278125888425	FALSE	FALSE
Cer(t18:1_26:0+O) | Cer(t18:1_26:0+O)+H-H2O | 692.6551	Cer(t18:1_26:0+O)	Cer(t18:1_26:0+O)+H-H2O	Cer	692.6551355	-0.14478136424957583	23.036061426690452	-0.5753280901962639	0.5808856104717148	0.8649789477605048	-4.861833220387653	FALSE	FALSE
Cer(t18:1_26:0+O) | Cer(t18:1_26:0+O)+HCOO | 754.6566	Cer(t18:1_26:0+O)	Cer(t18:1_26:0+O)+HCOO	Cer	754.6566275	0.7080399760178434	19.67286882284028	1.7686638284942844	0.11491820828744047	0.6706210851716231	-4.254290759235122	FALSE	FALSE
Cer(t20:0_25:0) | Cer(t20:0_25:0)+H | 710.7021	Cer(t20:0_25:0)	Cer(t20:0_25:0)+H	Cer	710.7020855	-0.2476316598737082	23.547585219419517	-0.918552283568205	0.3851859076087686	0.764910228314726	-4.72880211523216	FALSE	FALSE
Cer(t20:0_25:0+O) | Cer(t20:0_25:0+O)+H | 726.6970	Cer(t20:0_25:0+O)	Cer(t20:0_25:0+O)+H	Cer	726.6970005	-0.2620506997989477	22.740614235827433	-1.1879363186973304	0.2689263441245133	0.7182479064262867	-4.594543403652808	FALSE	FALSE
Cer(t20:0_26:0) | Cer(t20:0_26:0)+H | 724.7177	Cer(t20:0_26:0)	Cer(t20:0_26:0)+H	Cer	724.7177355	-0.2488849362065778	24.50029508162978	-1.0682825698560208	0.31656396097385775	0.7384427426239499	-4.656835968319308	FALSE	FALSE
Cer(t20:0_26:0+O) | Cer(t20:0_26:0+O)+H | 740.7127	Cer(t20:0_26:0+O)	Cer(t20:0_26:0+O)+H	Cer	740.7126505	-0.3075090628462012	23.661195468339123	-1.7642969207116177	0.1156854478746057	0.6706210851716231	-4.256979613114038	FALSE	FALSE
Cer(t20:1_26:0) | Cer(t20:1_26:0)+H-H2O | 704.6915	Cer(t20:1_26:0)	Cer(t20:1_26:0)+H-H2O	Cer	704.6915205	0.19359458961627904	23.513459573429866	0.5396799332701832	0.6041095612625622	0.8733761031230736	-4.8726590996528785	FALSE	FALSE
Cer(t20:1_26:0+O) | Cer(t20:1_26:0+O)+H-H2O | 720.6864	Cer(t20:1_26:0+O)	Cer(t20:1_26:0+O)+H-H2O	Cer	720.6864355	-0.2744685083854092	22.948417768992055	-1.1007075657829044	0.30303610877804493	0.7289990750018759	-4.640340265801411	FALSE	FALSE
Cer(t34:0) | Cer(t34:0)+HCOO | 600.5209	Cer(t34:0)	Cer(t34:0)+HCOO	Cer	600.5208625	-0.16018758865652225	20.773636307875687	-0.5498794777770092	0.5974138884453817	0.871480004974918	-4.869624515490107	FALSE	FALSE
Cer(t42:0) | Cer(t42:0)+HCOO | 712.6461	Cer(t42:0)	Cer(t42:0)+HCOO	Cer	712.6460625	-0.302943849136056	21.280967926649772	-1.5571140519828772	0.15805558900013697	0.6735787890620824	-4.3831799733708365	FALSE	FALSE
Cer(t42:3) | Cer(t42:3)+H-H2O | 644.5976	Cer(t42:3)	Cer(t42:3)+H-H2O	Cer	644.5976205	1.1922282718470232	24.189253861554892	2.0656261817861745	0.07272001653505954	0.6589799408539474	-4.070769328722522	FALSE	FALSE
Cer(t46:0+O) | Cer(t46:0+O)+HCOO | 784.7036	Cer(t46:0+O)	Cer(t46:0+O)+HCOO	Cer	784.7035775	-0.49430737414436327	20.457093927209765	-1.9338887576683217	0.08918211701655739	0.6589799408539474	-4.15218856850139	FALSE	FALSE
Cer(t46:1+O) | Cer(t46:1+O)+HCOO | 782.6879	Cer(t46:1+O)	Cer(t46:1+O)+HCOO	Cer	782.6879275	-0.5346491559962336	20.316857704470912	-2.131278663602697	0.0656605559645965	0.6589799408539474	-4.030371252824702	FALSE	FALSE
CerG2Gc1(d34:1 | CerG2Gc1(d34:1+O)+H | 1081.6993	CerG2Gc1(d34:1	CerG2Gc1(d34:1+O)+H	CerG2Gc1	1081.699309	0.08244457131355512	23.94177497606396	0.3551209805650556	0.7316791411301832	0.9238999324440448	-4.918482614826046	FALSE	FALSE
